ImageNumber,Count_Nuclei,FileName_Dna,FileName_Overlay,ImageQuality_PowerLogLogSlope_Dna,Mean_Nuclei_AreaShape_Area,Mean_Nuclei_Intensity_IntegratedIntensity_Dna,Mean_Nuclei_Intensity_MaxIntensity_Dna,Mean_Nuclei_Intensity_MeanIntensity_Dna,Metadata_gene,Metadata_plate,Metadata_posNum,Metadata_rootPath,Metadata_siRNA,Metadata_timeNum,Metadata_wellNum,PathName_Dna,PathName_Overlay,Metadata_gene_siRNA,Metadata_batch_treatment,HTM_qc,HTM_norm__log2__Count_Nuclei,HTM_norm__log2__subtract_mean_ctrl__Count_Nuclei,HTM_norm__log2__Mean_Nuclei_Intensity_MaxIntensity_Dna,HTM_norm__log2__subtract_mean_ctrl__Mean_Nuclei_Intensity_MaxIntensity_Dna,HTM__subtract_mean_ctrl__length,HTM__subtract_mean_ctrl__cosine,HTM__subtract_mean_ctrl__projection
345,214,EMBO_2012_Group4--XWNeg9--XWNeg9--W0015--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--XWNeg9--XWNeg9--W0015--P001--T00090--Z000--C01.ome.png,-1.085146664,576.4579439,6.040080597,0.018276473,0.010235685,XWNeg9,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,XWNeg9,90,15,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00015--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_XWNeg9,EMBO_2012_Group4__XWNeg9_XWNeg9,TRUE,7.741466986,0.431347322,-5.773868499,-0.2311298,0.489368467,0.88143669,NA
346,110,EMBO_2012_Group4--empty--empty--W0016--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0016--P001--T00090--Z000--C01.ome.png,-1.416459064,616.6727273,6.18536986,0.015700702,0.009615041,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,16,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00016--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,6.781359714,-0.528759951,-5.993027103,-0.450288405,0.694511867,0.569539161,NA
347,121,EMBO_2012_Group4--empty--empty--W0013--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0013--P001--T00090--Z000--C01.ome.png,-1.128209305,551.8099174,5.867637381,0.019989697,0.010596203,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,13,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00013--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,6.918863237,-0.391256427,-5.644599557,-0.101860858,0.404298437,0.154593575,NA
348,145,EMBO_2012_Group4--s7903--KIF11--W0014--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s7903--KIF11--W0014--P001--T00090--Z000--C01.ome.png,-1.00186173,512.5448276,6.60789392,0.028226458,0.012888571,KIF11,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s7903,90,14,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00014--s7903--KIF11/P00001--s7903--KIF11,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,KIF11_s7903,EMBO_2012_Group4__KIF11_s7903,TRUE,7.17990909,-0.130210575,-5.146808097,0.395930601,0.416792316,0.994388855,NA
349,199,EMBO_2012_Group4--empty--empty--W0056--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0056--P001--T00090--Z000--C01.ome.png,-1.388388978,558.2261307,5.67873424,0.015544815,0.009949812,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,56,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00056--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.636624621,0.326504956,-6.007422772,-0.464684074,0.567923212,0.87126554,NA
350,173,EMBO_2012_Group4--sCDC20--CDC20--W0053--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--sCDC20--CDC20--W0053--P001--T00090--Z000--C01.ome.png,-1.133473311,519.5606936,5.483318465,0.016789431,0.010287488,CDC20,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,sCDC20,90,53,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00053--sCDC20--CDC20/P00001--sCDC20--CDC20,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CDC20_sCDC20,EMBO_2012_Group4__CDC20_sCDC20,TRUE,7.434628228,0.124508563,-5.896302867,-0.353564169,0.37484664,-0.059930816,NA
351,134,EMBO_2012_Group4--empty--empty--W0054--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0054--P001--T00090--Z000--C01.ome.png,-1.176680435,491.8507463,4.888409008,0.01605101,0.00951707,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,54,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00054--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.06608919,-0.244030474,-5.961192152,-0.418453454,0.484411153,0.809540396,NA
352,204,EMBO_2012_Group4--s4445--ECT2--W0055--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s4445--ECT2--W0055--P001--T00090--Z000--C01.ome.png,-1.389047166,579.5,5.313338621,0.013949453,0.008803604,ECT2,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s4445,90,55,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00055--s4445--ECT2/P00001--s4445--ECT2,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,ECT2_s4445,EMBO_2012_Group4__ECT2_s4445,TRUE,7.672425342,0.362305677,-6.163647674,-0.620908976,0.718883412,0.995029448,NA
353,171,EMBO_2012_Group3--empty--empty--W0066--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0066--P001--T00090--Z000--C01.ome.png,-1.306219763,586.8128655,9.268640503,0.026970007,0.01540271,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,66,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00066--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.417852515,0.073279293,-5.21250028,0.220084512,0.231963461,0.949407402,NA
354,113,EMBO_2012_Group3--empty--empty--W0067--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0067--P001--T00090--Z000--C01.ome.png,-1.26496773,520.8230089,8.723802989,0.028242291,0.016503446,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,67,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00067--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,6.820178962,-0.52439426,-5.145999089,0.286585703,0.59759577,0.477842317,NA
355,238,EMBO_2012_Group3--empty--empty--W0068--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0068--P001--T00090--Z000--C01.ome.png,-1.345551962,566.5,8.485320311,0.024032202,0.014668859,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,68,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00068--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.894817763,0.550244541,-5.37888734,0.053697452,0.552858455,0.099078992,NA
356,162,EMBO_2012_Group3--empty--empty--W0065--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0065--P001--T00090--Z000--C01.ome.png,-1.267065211,589.5617284,9.468985166,0.0282274,0.015722111,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,65,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00065--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.339850003,-0.004723219,-5.146759945,0.285824846,0.285863869,0.999829159,NA
357,122,EMBO_2012_Group1--s7903--KIF11--W0011--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s7903--KIF11--W0011--P001--T00090--Z000--C01.ome.png,-0.98897577,636.9590164,12.55190764,0.045354323,0.020340798,KIF11,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s7903,90,11,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00011--s7903--KIF11/P00001--s7903--KIF11,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,KIF11_s7903,EMBO_2012_Group1__KIF11_s7903,TRUE,6.930737338,-1.398614641,-4.46261611,1.079398003,1.766698322,0.996172898,NA
358,209,EMBO_2012_Group1--empty--empty--W0012--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0012--P001--T00090--Z000--C01.ome.png,-1.151814674,648.7368421,9.406892043,0.027832405,0.014775293,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,12,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00012--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,7.707359132,-0.621992846,-5.167090591,0.374923522,0.726252538,-0.063293678,NA
359,192,EMBO_2012_Group1--empty--empty--W0010--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0010--P001--T00090--Z000--C01.ome.png,-1.251199777,613.1875,9.887548872,0.027157724,0.01581503,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,10,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00010--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,7.584962501,-0.744389478,-5.202493618,0.339520495,0.818162491,0.051181114,NA
360,278,EMBO_2012_Group1--s444246--XWNeg9--W0009--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s444246--XWNeg9--W0009--P001--T00090--Z000--C01.ome.png,-1.308951064,619.2769784,9.773427366,0.025265671,0.015097301,XWNeg9,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s444246,90,9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00009--s444246--XWNeg9/P00001--s444246--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_s444246,EMBO_2012_Group1__XWNeg9_s444246,TRUE,8.118941073,-0.210410906,-5.306677674,0.235336439,0.315683368,-0.666525155,NA
361,162,EMBO_2012_Group3--s21911--CIT--W0063--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s21911--CIT--W0063--P001--T00090--Z000--C01.ome.png,-1.257786049,635.7222222,10.3678317,0.028402225,0.016192557,CIT,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s21911,90,63,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00063--s21911--CIT/P00001--s21911--CIT,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CIT_s21911,EMBO_2012_Group3__CIT_s21911,TRUE,7.339850003,-0.004723219,-5.137852213,0.294732579,0.294770423,0.938174481,NA
362,169,EMBO_2012_Group3--empty--empty--W0064--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0064--P001--T00090--Z000--C01.ome.png,-1.193532465,626.6390533,10.47570487,0.031664197,0.016480957,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,64,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00064--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.400879436,0.056306214,-4.981003717,0.451581075,0.455077858,0.992556863,NA
363,149,EMBO_2012_Group3--empty--empty--W0061--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0061--P001--T00090--Z000--C01.ome.png,-1.266738542,625.590604,10.614541,0.02848388,0.016405296,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,61,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00061--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.21916852,-0.125404702,-5.133710487,0.298874305,0.324117554,0.921356289,NA
364,132,EMBO_2012_Group3--empty--empty--W0062--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0062--P001--T00090--Z000--C01.ome.png,-1.244921014,571.7575758,9.540901763,0.031645594,0.016289773,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,62,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00062--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.044394119,-0.300179103,-4.981851532,0.45073326,0.54154221,0.831225305,NA
365,106,EMBO_2012_Group3--empty--empty--W0095--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0095--P001--T00090--Z000--C01.ome.png,-1.36510505,572.6981132,9.897804928,0.030681426,0.016585108,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,95,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00095--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,6.727920455,-0.616652768,-5.026490668,0.406094124,0.738358364,0.548356723,NA
366,170,EMBO_2012_Group3--empty--empty--W0093--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0093--P001--T00090--Z000--C01.ome.png,-1.298626136,608.9941176,9.287511281,0.026186278,0.0148672,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,93,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00093--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.409390936,0.064817714,-5.255045158,0.177539634,0.18900174,0.940025383,NA
367,156,EMBO_2012_Group3--s17612--AURKB--W0096--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s17612--AURKB--W0096--P001--T00090--Z000--C01.ome.png,-0.940107253,516.7371795,8.821177335,0.039183699,0.017483877,AURKB,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s17612,90,96,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00096--s17612--AURKB/P00001--s17612--AURKB,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,AURKB_s17612,EMBO_2012_Group3__AURKB_s17612,TRUE,7.285402219,-0.059171003,-4.673602587,0.758982205,0.761285226,1,0.761285226
368,283,EMBO_2012_Group3--s3371--COPB1--W0094--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s3371--COPB1--W0094--P001--T00090--Z000--C01.ome.png,-1.270244606,614.7349823,10.0494544,0.028827654,0.016052578,COPB1,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s3371,90,94,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00094--s3371--COPB1/P00001--s3371--COPB1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,COPB1_s3371,EMBO_2012_Group3__COPB1_s3371,TRUE,8.144658243,0.800085021,-5.116402767,0.316182025,0.860294783,0.036679852,NA
369,189,EMBO_2012_Group2--s229174--Scramble--W0087--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s229174--Scramble--W0087--P001--T00090--Z000--C01.ome.png,-1.485039321,552.7936508,4.490138819,0.01099029,0.007855206,Scramble,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,87,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00087--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group2__Scramble_s229174,TRUE,7.562242424,-0.589300877,-6.50762668,-0.19620208,0.621104484,-0.228584844,NA
370,181,EMBO_2012_Group2--XWNeg9--XWNeg9--W0085--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--XWNeg9--XWNeg9--W0085--P001--T00090--Z000--C01.ome.png,-1.312412262,621.1767956,5.236914258,0.011997725,0.008182925,XWNeg9,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,XWNeg9,90,85,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00085--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_XWNeg9,EMBO_2012_Group2__XWNeg9_XWNeg9,TRUE,7.499845887,-0.651697414,-6.381095349,-0.069670749,0.655410965,0.841820187,NA
371,153,EMBO_2012_Group2--s18928--CKAP5--W0088--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s18928--CKAP5--W0088--P001--T00090--Z000--C01.ome.png,-0.794710808,416.620915,5.443778381,0.030312195,0.012996207,CKAP5,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s18928,90,88,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00088--s18928--CKAP5/P00001--s18928--CKAP5,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CKAP5_s18928,EMBO_2012_Group2__CKAP5_s18928,TRUE,7.257387843,-0.894155458,-5.043957848,1.267466751,1.551124092,0.997889023,NA
372,149,EMBO_2012_Group2--empty--empty--W0086--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0086--P001--T00090--Z000--C01.ome.png,-1.452717001,612.5302013,5.215376249,0.012204041,0.008286882,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,86,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00086--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,7.21916852,-0.932374781,-6.356497209,-0.045072609,0.933463589,0.99986985,NA
373,175,EMBO_2012_Group3--s444246--XWNeg9--W0059--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s444246--XWNeg9--W0059--P001--T00090--Z000--C01.ome.png,-1.317314976,591.9714286,8.751366864,0.023724466,0.014360457,XWNeg9,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s444246,90,59,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00059--s444246--XWNeg9/P00001--s444246--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_s444246,EMBO_2012_Group3__XWNeg9_s444246,TRUE,7.451211112,0.10663789,-5.397480572,0.03510422,0.112267296,0.949857112,NA
374,277,EMBO_2012_Group3--s229174--Scramble--W0057--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s229174--Scramble--W0057--P001--T00090--Z000--C01.ome.png,-1.389207149,545.33213,6.95929891,0.018526444,0.012340333,Scramble,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,57,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00057--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group3__Scramble_s229174,TRUE,8.113742166,0.769168944,-5.7542702,-0.321685409,0.833727993,0.976464086,NA
375,192,EMBO_2012_Group3--s229174--Scramble--W0060--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s229174--Scramble--W0060--P001--T00090--Z000--C01.ome.png,-1.283758256,618.90625,8.366561596,0.022718144,0.0131383,Scramble,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,60,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00060--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group3__Scramble_s229174,TRUE,7.584962501,0.240389279,-5.460011216,-0.027426424,0.241948784,0.997879846,NA
376,165,EMBO_2012_Group3--empty--empty--W0058--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0058--P001--T00090--Z000--C01.ome.png,-1.44629515,583.5030303,8.416829106,0.022397476,0.013668575,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,58,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00058--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.366322214,0.021748992,-5.480520011,-0.047935219,0.052638426,-0.909838491,NA
377,185,EMBO_2012_Group3--s2748--CDC20--W0084--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s2748--CDC20--W0084--P001--T00090--Z000--C01.ome.png,-0.925422599,501.3405405,8.552422017,0.039724695,0.017725733,CDC20,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s2748,90,84,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00084--s2748--CDC20/P00001--s2748--CDC20,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CDC20_s2748,EMBO_2012_Group3__CDC20_s2748,TRUE,7.531381461,0.186808238,-4.653820034,0.778764758,0.800856957,0.957599861,NA
378,75,EMBO_2012_Group3--s449--PLK1--W0081--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s449--PLK1--W0081--P001--T00090--Z000--C01.ome.png,-1.052431262,534.7866667,11.00140247,0.047891973,0.020686132,PLK1,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s449,90,81,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00081--s449--PLK1/P00001--s449--PLK1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,PLK1_s449,EMBO_2012_Group3__PLK1_s449,FALSE,6.22881869,-1.115754532,-4.384072323,1.048512469,1.531106323,NA,NA
379,240,EMBO_2012_Group3--empty--empty--W0083--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0083--P001--T00090--Z000--C01.ome.png,-1.236292624,606.075,10.03210397,0.029681599,0.016142672,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,83,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00083--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.906890596,0.562317373,-5.074287368,0.358297423,0.66676673,0.539018684,NA
380,174,EMBO_2012_Group3--empty--empty--W0082--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0082--P001--T00090--Z000--C01.ome.png,-1.163577341,591.1954023,9.642182671,0.02903223,0.016073819,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,82,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00082--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.442943496,0.098370274,-5.10620078,0.326384012,0.340885955,0.958022277,NA
381,139,EMBO_2012_Group3--empty--empty--W0048--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0048--P001--T00090--Z000--C01.ome.png,-1.224318504,616.057554,9.488560033,0.029149453,0.015685659,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,48,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00048--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.118941073,-0.225632149,-5.100387358,0.332197434,0.401578139,0.826126182,NA
382,257,EMBO_2012_Group3--empty--empty--W0045--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0045--P001--T00090--Z000--C01.ome.png,-1.382038955,526.3929961,7.424637149,0.021193553,0.013638394,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,45,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00045--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,8.005624549,0.661051327,-5.56023075,-0.127645958,0.673262466,-0.187666861,NA
